date,text,rating
2015,"Came by for dinner the other night after seeing Jack R's glowing review. Tried making a reservation but they don't accept reservations after the restaurant opens?!? The wait for a table was ~75 minutes. ...there were over half a dozen tables on the list that didn't even show up!

Hits:
- Beef Tataki
- Excellent! Very light and perfectly seared on the outside!
- Roasted Duck
- Came out medium rare and the meat was very tender and fat was minimal!
- Grilled Black Cod
- Well marinated and came out fresh.
- Foie Gras over Daikon
- Foid Gras came out decent, considering that CA just got approval to sell foie gras again!
- Deep fried rock shrimp w/ egg & rice
- Rice was light and fluffy while the rock shrimp was perfect with the tempura batter!

Ok:
- Spinach
- Decent blanched spinach that came out cold. ...the soy sauce was on the salty side though...
- Globe Eggplant w/ Miso
- Dish was slightly oily and salty
- Chicken Karaage
- Flavorful although this was slightly over-fried! :(
- Yuzu Mochi
- Decent...but Crystal Jade in SF does this much better!

~$60/head after tax and tip for dinner!

Parking is plentiful on Telegraph!",4.0
2017,"The restaurant is quite small, we were party of 3 and came in 8pm. We waited in line for almost two hour and finally get in. The food is below my expectations, and limited 2 order of sashimi per table. The plates are small but cute, get to try a lot of different dishes to get full. However, I wouldn't come back if there is such a long wait.",4.0
2015,"I picture my Yelp friend ""Shelley Z"" dining here with her fictitious boyfriend Baymax from Big Hero 6.

Because this is not quite Japan, it's more of a SanFranTokyo or rather a BerkeleyTokyo.

Came here with my buddy Golden Bear (a current UC Berkeley student) to try out their izakaya dishes.

We barely missed the long wait.

We arrived on time when they first opened but each of us were busy playing games on our cell phones, and wound up running to the restaurant to get a seat.

Yes, our time management skills need improvement.

Fortunately, this place was right on point. The dishes came out fairly quickly, and we never felt rushed.

--Uni and crab broccolini was excellent
--Fois Gras with daikon great
--The sashimi salad was a bit overpowering with the bonito flakes (least favorite dish)
---Beef Waygu, one of the best I've had in a long time
---Beef tongue cooked perfectly
--Sashmi was fresh
--- Corn Fritters were amazing! Best fried corn thing I ever had!
-- Dessert panna cotta thing was great!!

So if you're looking for a cool place for your date, be he a huge robot with mad fighting skills and the ability to fly, or a real person, I highly recommend this place!

Or as Baymax would say with a fist pump, ""Ba la la la la!""",5.0
2017,"Came here for the 4.5 star rating, but I think it's definitely overrated.

The only good food I had here was the salmon sashimi and corn tempura.

Most stuff were around average, grilled cod was ok

Shrimp tempura and grilled squid were bad.",2.0
2017,"I think everything was pretty good! I didn't like the ebi spoons for $6 each. They just tasted like spoonfuls of fish (idk why everyone enjoyed it so much). The oysters tasted exactly the same.

What I really enjoyed was the salmon caprici, corn tempura, and beef tataki",4.0
2016,"I love Japanese food. I love tapas. Kiraku successfully marries the two in a beautiful reunion in my mouth. Be prepared to order at least 6 different things here because you'll want to try everything on the menu.

Telegraph isn't known for its fine dining options, but upon stepping into Kiraku, you'll be whisked away into a world of fresh sashimi, homemade tofu, and some of the best skewers I've ever had. Well worth the wait! Great place for celebrations, date, or just to enjoy yourself. Try the raw beef and sashimi platter :)

I always leave wanting more! Food comes promptly and you'll find yourself wanting to hog all the food for yourself",5.0
2017,Best Japanese food I got in Bay Area for now. The way they cook fish head reminds me the taste in east coast China. Its phenomenal. Skewer is also perfect nice seasoned and their is no doubt about the meat quality.,5.0
2018,"I hate to give this place 5 stars because it will get even busier.  It's small and it's cramped and you're gonna have to wait but the wait it worth and the small cramped space adds to the experience. This place is so much more than good food, it's a true experience. The prices are reasonable unless you order the entire menu, which is an option because you don't want to miss anything! I'd go back more often if I was willing to wait, so I save this spot for a special treat.",5.0
2015,"This little gem (seats around 35 people) is literally a 5 minute walk from my apartment in Berkeley. I've always been intimidated with the groups of people standing on the sidewalk outside waiting (think Burma Superstar). I found out that they take reservations but probably need to make them well in advance. If you arrive at 5:15 p.m. as a walk-in,  you will likely be seated right when they open at 5:30 p.m. Come later than that and well.... you will be waiting at least an hour, if not more. Bring along a friend you have been meaning to catch up with, as you will have LOTS of time to do this! We happily discovered that if you are waiting just inside the door in the two seats by the door, they will serve you beer while you wait!!! They also will take your order when you are getting close to being seated :)))

All of the dishes I've tried here are DELISH! My favs are the corn tempura with green tea salt, buta-kim (sauteed pork and kimchi with poached egg), jumbo squid, and roasted duck. The chicken karaage (deep fried bite-sized chicken) is tasty but not sure I'd order this regularly as it's very filling and I need room in my stomach for all the other amazing treats here.

I hate waiting but both my friend and I agreed it was worth the 1.5 hour wait! Our bill came to $85 (plus tax and tip) and was well worth it. LOVE this place!!",5.0
2017,"This is a SOLID 4.5 stars. Got in almost immediately with our resi, otherwise be prepared to wait. There were a couple of Japanese families waiting when we got there, another sign this place must be legit. I usually don't eat where the locals would not eat so I knew I was in for a treat.

Pardon my identification of the items but I'm sure you'll get the idea. The kitchen does a great job of pacing the dishes even though we ordered quite a few items. We started with the spicy tuna/taro, it seemed a bit weird off on the initial bite but soon discovered it was a matter of assembly, be sure to use a healthy scoop of filling topped with greens for the proper finish of the wrap your own dish. It was one my faves. The thin sliced fish topped with togarashi and yuzu was pretty much standard fare but beautiful execution. Finally to finish out the first three, we had the corn tempura, I have to admit its unique dish with excellent ingredients, the green tea salt topper really rounded out the dish.

The next three consisted of the waygu beef tataki, which was super thin sliced high quality super rare beef. It was tend and tasty however I expected more marbling of our dish to add another layer of sensation, however I'd get it again. The chopped beef potato croquettes were light and fluffy, all wrapped in delicate crisp crust, nothing mind blowing but nicely done. Finally for this round we had the fried chicken cartilage, the ultimate Japanese bar snack. They are an acquired item and will probably not suit western tastes, however me and my SO were fighting for the last piece crispy fried chicken joint, what I'd call real chicken popcorn.

Finally to finish out the experience we had grilled beef intestine skewer, beefy offal w/just the right blend of richness and smokey grilled pleasure cut with a fruit based balsamic like dressing, yummy. Of course dinner would not be complete without the waitress recommended frozen cheesecake, she said its one of the few items they make from scratch, she was right. Chunks of frozen cheese cake with a citrus sauce and two cookies to balance it all out.

We ordered mostly off their specials menu and want come back to try the rest. We'll definitely be back!",5.0
